Temperature (K),Pressure (MPa),T_critical_distance,P_critical_distance,Na+,K+,Mg+2,Ca+2,SO4-2,Cl-,Dissolved CO2 (mol/kg)
533.15,60.0,229.02,52.62,0.0,0.0,0.0,0.0,0.0,0.0,5.64
353.15,7.0,49.02,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.566
393.13,5.937,89.0,-1.44,5.999,0.0,0.0,0.0,0.0,5.999,0.2067
343.15,8.0,39.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.679
288.15,30.0,-15.98,22.62,3.0,0.0,0.0,0.0,0.0,3.0,1.019
303.15,10.0,-0.98,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.354
298.15,0.98,-5.98,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.298006397392043
432.96,2.858,128.83,-4.52,4.003,0.0,0.0,0.0,0.0,4.003,0.1013
453.15,90.0,149.02,82.62,0.0,0.0,0.0,0.0,0.0,0.0,3.049
278.15,10.0,-25.98,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.778
433.16,3.39,129.03,-3.99,2.026,0.0,0.0,0.0,1.013,0.0,0.1498
303.15,27.0,-0.98,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.502
473.15,30.0,169.02,22.62,5.0,0.0,0.0,0.0,0.0,5.0,0.728
283.15,40.0,-20.98,32.62,3.0,0.0,0.0,0.0,0.0,3.0,1.068
344.95,13.91,40.82,6.53,0.0,0.0,0.0,3.0,0.0,6.0,0.380041219673082
313.15,5.0,9.02,-2.38,2.0,0.0,0.0,0.0,0.0,2.0,0.592
333.16,5.525,29.03,-1.85,4.02,0.0,0.0,0.0,2.01,0.0,0.2505
313.15,30.0,9.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.189
323.0,15.0,18.87,7.62,0.0,1.0,0.0,0.0,0.0,1.0,1.112
323.15,10.01,19.02,2.63,0.0,0.0,5.0,0.0,0.0,10.0,0.258
423.15,10.27,119.02,2.89,0.0,0.0,0.0,3.0,0.0,6.0,0.262
323.15,15.0,19.02,7.62,2.0,0.0,0.0,0.0,0.0,2.0,0.826
393.15,20.0,89.02,12.62,3.0,0.0,0.0,0.0,0.0,3.0,0.671
313.15,11.5,9.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.281
413.14,3.187,109.01,-4.19,2.022,0.0,0.0,0.0,1.011,0.0,0.1508
288.15,30.0,-15.98,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.807
423.0,15.0,118.87,7.62,0.0,0.0,0.0,0.667,0.0,1.334,0.723
373.0,15.0,68.87,7.62,1.0601,0.0,0.0,0.2172,0.0,1.4945,0.759
424.49,16.18,120.36,8.8,0.0,0.0,5.0,0.0,0.0,10.0,0.194961672888576
423.15,15.27,119.02,7.89,0.0,0.0,3.0,0.0,0.0,6.0,0.324
343.15,8.0,39.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.855
343.15,7.0,39.02,-0.38,2.0,0.0,0.0,0.0,0.0,2.0,0.513
473.15,30.0,169.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.877
343.15,11.0,39.02,3.62,1.0,0.0,0.0,0.0,0.0,1.0,0.804
533.15,120.0,229.02,112.62,0.0,0.0,0.0,0.0,0.0,0.0,9.768
373.1,10.4,68.97,3.02,1.0,0.0,0.0,0.0,0.0,1.0,0.628736319470136
278.15,20.0,-25.98,12.62,3.0,0.0,0.0,0.0,0.0,3.0,1.042
423.15,19.96,119.02,12.58,0.0,0.0,0.0,1.0,0.0,2.0,0.772
373.15,1.6,69.02,-5.78,0.0,0.0,1.0,0.0,0.0,2.0,0.109
323.0,12.5,18.87,5.12,1.0931,0.0188,0.0544,0.1365,0.0165,1.4607,0.902
573.15,30.0,269.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,3.148
313.15,15.0,9.02,7.62,1.0,0.0,0.0,0.0,0.0,1.0,1.05
393.15,60.0,89.02,52.62,0.0,0.0,0.0,0.0,0.0,0.0,1.814
433.15,30.0,129.02,22.62,3.0,0.0,0.0,0.0,0.0,3.0,0.846
298.15,40.0,-5.98,32.62,3.0,0.0,0.0,0.0,0.0,3.0,0.969
323.0,15.0,18.87,7.62,0.0,0.0,0.667,0.0,0.0,1.334,0.961
323.15,19.95,19.02,12.57,0.0,0.0,0.0,6.0,0.0,12.0,0.252
283.15,10.0,-20.98,2.62,1.0,0.0,0.0,0.0,0.0,1.0,1.334
323.15,20.0,19.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,1.038
513.15,40.0,209.02,32.62,0.0,0.0,0.0,0.0,0.0,0.0,3.029
303.15,30.0,-0.98,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.519
323.2,5.06,19.07,-2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.771028652891159
423.15,5.15,119.02,-2.23,3.996,0.0,0.0,0.0,1.998,0.0,0.164
323.15,15.5,19.02,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.257
313.15,40.0,9.02,32.62,3.0,0.0,0.0,0.0,0.0,3.0,0.92
323.15,11.0,19.02,3.62,2.0,0.0,0.0,0.0,0.0,2.0,0.786
433.05,3.406,128.92,-3.97,5.999,0.0,0.0,0.0,0.0,5.999,0.1025
432.98,9.048,128.85,1.67,4.003,0.0,0.0,0.0,0.0,4.003,0.3254
288.15,30.0,-15.98,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.422
353.15,1.398,49.02,-5.98,2.022,0.0,0.0,0.0,1.011,0.0,0.0996
323.0,15.0,18.87,7.62,0.0,0.0,0.0,1.0,0.0,2.0,0.853
313.14,1.9,9.01,-5.48,3.997,0.0,0.0,0.0,0.0,3.997,0.1996
313.15,13.5,9.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.309
333.15,40.0,29.02,32.62,1.0,0.0,0.0,0.0,0.0,1.0,1.19
313.19,3.147,9.06,-4.23,3.997,0.0,0.0,0.0,0.0,3.997,0.3098
413.15,10.0,109.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.592
333.15,40.02,29.02,32.64,0.0,0.0,0.0,0.2,0.0,0.4,1.45
313.15,6.0,9.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.003
333.15,3.5,29.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.516
413.06,0.301,108.93,-7.08,4.003,0.0,0.0,0.0,0.0,4.003,0.0
333.15,17.0,29.02,9.62,2.0,0.0,0.0,0.0,0.0,2.0,0.807
303.15,12.0,-0.98,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.382
303.15,15.5,-0.98,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.42
353.1,7.61,48.97,0.23,5.999,0.0,0.0,0.0,0.0,5.999,0.3085
373.0,15.0,68.87,7.62,2.9856,0.0,0.0,0.6661,0.0,4.3178,0.49
313.15,20.0,9.02,12.62,5.0,0.0,0.0,0.0,0.0,5.0,0.613
313.16,0.467,9.03,-6.91,3.997,0.0,0.0,0.0,0.0,3.997,0.0497
288.15,10.0,-15.98,2.62,3.0,0.0,0.0,0.0,0.0,3.0,0.876
353.15,13.5,49.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.034
313.15,4.5,9.02,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.827
303.15,4.0,-0.98,-3.38,3.0,0.0,0.0,0.0,0.0,3.0,0.53
424.39,27.11,120.26,19.73,0.0,0.0,0.0,3.0,0.0,6.0,0.453289469552252
323.15,6.0,19.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.868
374.22,10.25,70.09,2.87,0.0,0.0,1.0,0.0,0.0,2.0,0.560690640789224
353.15,20.0,49.02,12.62,3.0,0.0,0.0,0.0,0.0,3.0,0.68
333.17,4.737,29.04,-2.64,3.997,0.0,0.0,0.0,0.0,3.997,0.3305
423.0,15.0,118.87,7.62,0.0,1.0,0.0,0.0,0.0,1.0,0.816
343.83,1.77,39.7,-5.61,0.91,0.143,0.0,0.0,0.0,1.053,0.167026198911133
323.15,23.0,19.02,15.62,3.0,0.0,0.0,0.0,0.0,3.0,0.766
374.7,3.13,70.57,-4.25,0.0,0.0,0.0,1.0,0.0,2.0,0.211736417451221
373.0,15.0,68.87,7.62,0.666,0.0,0.0,0.0,0.333,0.0,0.855
343.15,6.5,39.02,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.737
313.15,10.0,9.02,2.62,3.0,0.0,0.0,0.0,0.0,3.0,0.702
333.17,0.953,29.04,-6.42,4.02,0.0,0.0,0.0,2.01,0.0,0.0507
373.15,10.1,69.02,2.72,2.0,0.0,0.0,0.0,1.0,0.0,0.488
303.15,12.0,-0.98,4.62,3.0,0.0,0.0,0.0,0.0,3.0,0.773
344.96,34.52,40.83,27.14,0.0,0.0,0.0,5.0,0.0,10.0,0.28454387831388
333.16,2.871,29.03,-4.51,3.997,0.0,0.0,0.0,0.0,3.997,0.2184
343.15,3.5,39.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.452
333.15,8.0,29.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.738
343.15,30.0,39.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.069
313.15,13.0,9.02,5.62,3.0,0.0,0.0,0.0,0.0,3.0,0.731
288.15,40.0,-15.98,32.62,0.0,0.0,0.0,0.0,0.0,0.0,1.876
373.15,20.01,69.02,12.63,0.0,0.0,0.0,3.0,0.0,6.0,0.437
353.15,13.0,49.02,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.025
333.15,17.0,29.02,9.62,1.0,0.0,0.0,0.0,0.0,1.0,0.97
423.15,5.13,119.02,-2.25,0.0,0.0,0.0,1.0,0.0,2.0,0.26
343.15,17.5,39.02,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.154
413.15,40.0,109.02,32.62,1.0,0.0,0.0,0.0,0.0,1.0,1.313
423.0,17.5,118.87,10.12,2.9858,0.0222,0.2535,0.3937,0.0001,4.3022,0.484
313.15,3.0,9.02,-4.38,3.0,0.0,0.0,0.0,0.0,3.0,0.366
313.15,3.0,9.02,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.616
303.15,4.5,-0.98,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,1.006
333.15,3.0,29.02,-4.38,2.0,0.0,0.0,0.0,0.0,2.0,0.317
333.15,11.5,29.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.13
323.15,7.0,19.02,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.954
373.15,1.62,69.02,-5.76,3.996,0.0,0.0,0.0,1.998,0.0,0.064
353.15,26.0,49.02,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.23
423.15,10.48,119.02,3.1,0.0,0.0,0.0,6.0,0.0,12.0,0.139
393.14,8.051,89.01,0.67,4.02,0.0,0.0,0.0,2.01,0.0,0.2527
333.15,12.0,29.02,4.62,3.0,0.0,0.0,0.0,0.0,3.0,0.652
323.15,15.0,19.02,7.62,3.0,0.0,0.0,0.0,0.0,3.0,0.71
313.15,6.0,9.02,-1.38,2.0,0.0,0.0,0.0,0.0,2.0,0.67
353.15,5.5,49.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.595
533.15,30.0,229.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,2.562
323.15,10.3,19.02,2.92,0.0,0.0,3.0,0.0,0.0,6.0,0.417
323.15,9.0,19.02,1.62,3.0,0.0,0.0,0.0,0.0,3.0,0.631
311.62,0.63,7.49,-6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.145814132890067
303.15,9.0,-0.98,1.62,3.0,0.0,0.0,0.0,0.0,3.0,0.747
373.15,50.0,69.02,42.62,0.0,0.0,0.0,0.0,0.0,0.0,1.555
323.15,10.05,19.02,2.67,0.0,0.0,0.0,3.0,0.0,6.0,0.429
323.1,5.1,18.97,-2.28,1.0,0.0,0.0,0.0,0.0,1.0,0.623059590642017
323.14,1.814,19.01,-5.56,2.024,0.0,0.0,0.0,1.012,0.0,0.1785
373.15,15.02,69.02,7.64,0.0,0.0,0.0,3.0,0.0,6.0,0.387
374.83,26.29,70.7,18.91,0.0,0.0,3.0,0.0,0.0,6.0,0.447648172888171
373.0,15.0,68.87,7.62,0.0,0.0,1.667,0.0,0.0,3.334,0.533
343.15,10.0,39.02,2.62,3.0,0.0,0.0,0.0,0.0,3.0,0.556
313.15,5.5,9.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.946
323.0,15.0,18.87,7.62,0.0,0.0,0.333,0.0,0.0,0.666,1.071
473.15,30.0,169.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.385
309.14,1.192,5.01,-6.19,0.91,0.143,0.0,0.0,0.0,1.053,0.167026198911133
373.15,1.62,69.02,-5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.158
333.2,8.08,29.07,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.936994124492319
373.0,15.0,68.87,7.62,0.0,4.0,0.0,0.0,0.0,4.0,0.683
333.15,5.0,29.02,-2.38,3.0,0.0,0.0,0.0,0.0,3.0,0.396
353.14,1.138,49.01,-6.24,4.02,0.0,0.0,0.0,2.01,0.0,0.0502
323.15,15.02,19.02,7.64,0.0,0.0,0.0,3.0,0.0,6.0,0.469
293.15,30.0,-10.98,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.707
343.15,15.0,39.02,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.119
453.15,40.0,149.02,32.62,0.0,0.0,0.0,0.0,0.0,0.0,2.007
353.15,11.5,49.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.969
333.15,23.0,29.02,15.62,3.0,0.0,0.0,0.0,0.0,3.0,0.739
343.15,6.0,39.02,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.559
333.15,30.02,29.02,22.64,1.2,0.0,0.0,0.2,0.0,1.6,1.06
333.15,8.5,29.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.962
323.1,5.0,18.97,-2.38,3.0,0.0,0.0,0.0,0.0,3.0,0.464575991744352
303.15,8.0,-0.98,0.62,3.0,0.0,0.0,0.0,0.0,3.0,0.735
353.11,9.637,48.98,2.26,4.001,0.0,0.0,0.0,0.0,4.001,0.4613
393.15,6.105,89.02,-1.27,2.022,0.0,0.0,0.0,1.011,0.0,0.2994
413.15,40.0,109.02,32.62,5.0,0.0,0.0,0.0,0.0,5.0,0.731
303.15,11.0,-0.98,3.62,1.0,0.0,0.0,0.0,0.0,1.0,1.093
333.15,120.0,29.02,112.62,0.0,0.0,0.0,0.0,0.0,0.0,2.028
353.15,4.0,49.02,-3.38,2.0,0.0,0.0,0.0,0.0,2.0,0.315
553.15,30.0,249.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,2.82
553.15,10.0,249.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.497
333.15,13.5,29.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.165
423.15,5.13,119.02,-2.25,0.0,0.0,0.0,3.0,0.0,6.0,0.14
323.15,21.0,19.02,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.308
423.15,15.0,119.02,7.62,2.0,0.0,0.0,0.0,0.0,2.0,0.647
374.72,16.91,70.59,9.53,0.0,0.0,0.0,5.0,0.0,10.0,0.222925194530655
273.15,30.0,-30.98,22.62,3.0,0.0,0.0,0.0,0.0,3.0,1.167
303.15,13.0,-0.98,5.62,3.0,0.0,0.0,0.0,0.0,3.0,0.784
303.15,23.0,-0.98,15.62,3.0,0.0,0.0,0.0,0.0,3.0,0.848
453.15,20.0,149.02,12.62,3.0,0.0,0.0,0.0,0.0,3.0,0.693
353.15,11.0,49.02,3.62,3.0,0.0,0.0,0.0,0.0,3.0,0.548
283.15,40.0,-20.98,32.62,0.0,0.0,0.0,0.0,0.0,0.0,1.976
284.27,0.287,-19.86,-7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.145814132890067
353.15,3.5,49.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.406
413.17,4.705,109.04,-2.67,4.004,0.0,0.0,0.0,2.002,0.0,0.1517
298.15,30.0,-5.98,22.62,5.0,0.0,0.0,0.0,0.0,5.0,0.687
333.15,10.0,29.02,2.62,3.0,0.0,0.0,0.0,0.0,3.0,0.597
323.15,20.12,19.02,12.74,3.996,0.0,0.0,0.0,1.998,0.0,0.448
393.15,30.0,89.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.105
353.15,8.0,49.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.621
374.72,7.61,70.59,0.23,0.0,0.0,0.0,5.0,0.0,10.0,0.150278359854567
278.15,40.0,-25.98,32.62,1.0,0.0,0.0,0.0,0.0,1.0,1.659
353.15,4.0,49.02,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.453
293.15,60.0,-10.98,52.62,0.0,0.0,0.0,0.0,0.0,0.0,2.033
333.2,7.08,29.07,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.885382942670054
333.15,20.08,29.02,12.7,0.0,0.0,0.0,0.2,0.0,0.4,1.26
344.68,6.0,40.55,-1.38,0.0,0.0,5.0,0.0,0.0,10.0,0.155859853215777
373.15,15.17,69.02,7.79,0.0,0.0,0.0,1.0,0.0,2.0,0.715
313.19,8.427,9.06,1.05,5.999,0.0,0.0,0.0,0.0,5.999,0.4693
288.15,20.0,-15.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.723
313.15,30.0,9.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.194
353.1,4.05,48.97,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.447648669853161
313.15,5.0,9.02,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.889
323.0,15.0,18.87,7.62,0.0,0.0,1.0,0.0,0.0,2.0,0.834
313.15,10.0,9.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.995
333.15,7.303,29.02,-0.07,3.997,0.0,0.0,0.0,0.0,3.997,0.4472
344.7,14.54,40.57,7.16,0.0,0.0,0.0,5.0,0.0,10.0,0.200552132052669
298.15,20.0,-5.98,12.62,5.0,0.0,0.0,0.0,0.0,5.0,0.645
323.15,8.5,19.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.075
323.15,23.0,19.02,15.62,2.0,0.0,0.0,0.0,0.0,2.0,0.888
313.15,30.0,9.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.473
333.15,26.0,29.02,18.62,2.0,0.0,0.0,0.0,0.0,2.0,0.883
323.15,17.0,19.02,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.273
413.17,8.214,109.04,0.84,4.004,0.0,0.0,0.0,2.002,0.0,0.2527
343.15,6.0,39.02,-1.38,3.0,0.0,0.0,0.0,0.0,3.0,0.406
433.16,5.496,129.03,-1.88,2.026,0.0,0.0,0.0,1.013,0.0,0.2501
323.15,26.0,19.02,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.092
343.15,6.0,39.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.695
513.15,60.0,209.02,52.62,0.0,0.0,0.0,0.0,0.0,0.0,4.27
353.1,6.06,48.97,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.640093222440248
473.15,10.0,169.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.547
393.15,9.325,89.02,1.95,2.022,0.0,0.0,0.0,1.011,0.0,0.4294
423.0,15.0,118.87,7.62,0.0,2.0,0.0,0.0,0.0,2.0,0.724
473.15,120.0,169.02,112.62,0.0,0.0,0.0,0.0,0.0,0.0,4.201
323.15,17.0,19.02,9.62,2.0,0.0,0.0,0.0,0.0,2.0,0.843
423.0,12.5,118.87,5.12,1.0931,0.0188,0.0544,0.1365,0.0165,1.4607,0.616
373.15,5.16,69.02,-2.22,0.0,0.0,0.0,1.0,0.0,2.0,0.337
353.15,27.0,49.02,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.24
373.15,40.0,69.02,32.62,3.0,0.0,0.0,0.0,0.0,3.0,0.821
453.15,40.07,149.02,32.69,1.2,0.0,0.0,0.2,0.0,1.6,1.37
343.15,23.0,39.02,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.225
373.15,10.0,69.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.658
423.15,10.11,119.02,2.73,0.0,0.0,1.0,0.0,0.0,2.0,0.453
333.15,20.0,29.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,0.998
373.15,15.0,69.02,7.62,2.0,0.0,0.0,0.0,0.0,2.0,0.706
453.15,10.0,149.02,2.62,3.0,0.0,0.0,0.0,0.0,3.0,0.401
323.15,3.14,19.02,-4.24,3.996,0.0,0.0,0.0,1.998,0.0,0.176
373.15,30.0,69.02,22.62,5.0,0.0,0.0,0.0,0.0,5.0,0.618
333.15,10.05,29.02,2.67,0.0,0.0,0.0,0.2,0.0,0.4,1.01
423.0,10.0,118.87,2.62,2.9858,0.0222,0.2535,0.3937,0.0001,4.3022,0.326
413.15,7.725,109.02,0.35,2.022,0.0,0.0,0.0,1.011,0.0,0.351
323.15,20.13,19.02,12.75,0.0,0.0,1.0,0.0,0.0,2.0,0.899
313.15,30.0,9.02,22.62,3.0,0.0,0.0,0.0,0.0,3.0,0.842
343.15,30.0,39.02,22.62,3.0,0.0,0.0,0.0,0.0,3.0,0.767
423.15,15.0,119.02,7.62,3.0,0.0,0.0,0.0,0.0,3.0,0.566
313.28,2.64,9.15,-4.74,5.999,0.0,0.0,0.0,0.0,5.999,0.2074
333.15,5.0,29.02,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.549
278.15,20.0,-25.98,12.62,5.0,0.0,0.0,0.0,0.0,5.0,0.718
373.15,15.0,69.02,7.62,5.0,0.0,0.0,0.0,0.0,5.0,0.469
